line_number,source_type,year,customs_region,partner,partner_orthographic,export_import,product,product_orthographic,value,quantity,quantity_unit,quantity_unit_orthographic,value_per_unit,yearstr,customs_region_source,customs_office,origin_source,width_in_line,value_part_of_bundle,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_un_source,absurd_observation,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks,customs_region_grouping,customs_region_province,customs_region_hinterland,origin,origin_province,partner_simplification,partner_grouping,partner_obrien,partner_sourcename,partner_wars,partner_africa,nb_occurence_BdCFR,product_simplification,product_sitc,imprimatur,product_edentreaty,surement_pas_canada,product_canada,details_provenance,peche,product_medicinales,nbr_obs,product_hamburg,product_grains,product_coton,product_ulrich,product_coffee,product_porcelaine,product_v_glass_beads,product_revolutionempire,product_beaver,product_type_textile,product_luxe_dans_type,product_luxe_dans_SITC,product_sitc_FR,product_sitc_EN,product_sitc_simplEN,obsolete,product_RE_aggregate,product_threesectors,product_threesectorsM,product_reexportations,quantity_unit_simplification,conv_orthographic_to_simplificat,quantity_unit_metric,conv_simplification_to_metric,needs_more_details,quantities_metric,unit_price_metric,best_guess_national_prodxpart,best_guess_national_partner,best_guess_national_product,best_guess_region_prodxpart,best_guess_national_region,computed_value,value_as_reported,computed_value_per_unit,computed_quantity,value_minus_unit_val_x_qty,product_viz,partner_viz
437,National toutes directions partenaires manquants,1789,La Rochelle,Angleterre,Angleterre,Imports,Ruban de fil,ruban de fil,560,140,livres,livres,4,1789,La Rochelle,La Rochelle,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,20,,,,,Ahmed,,,0,,,,,,,,La Rochelle,Aunis,Aunis,,,Angleterre,Angleterre,Angleterre,Angleterre,Angleterre et ses colonies,Not Outre-mers,115,ruban de fil,6d,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,367,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Rubanerie et passementerie diverse,No link with beaver,passementerie,bas de gamme,milieu de gamme,"Filés ou tissés de fibre végétale non mélangée (lin, chanvre, jute, etc.)",Linen threads and fabrics,Other threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.48949999,0,68.529999,8.1716042,0,0,0,1,1,0,560,0,0,0,autres produits,Grande Bretagne
438,National toutes directions partenaires manquants,1789,La Rochelle,Marseille,Marseille,Imports,Savon,savon,785296.19,1208148,livres,livres,.64999998,1789,La Rochelle,La Rochelle,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,20,,,,,Ahmed,,en quintal,-.2,,,,,,,,La Rochelle,Aunis,Aunis,,,Marseille,France,Marseille,France,France,Not Outre-mers,1468,savon,5,x,,0,Peut-être Canada,,0,not a medical product,1545,Savon,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Savon,No link with beaver,,,,Produits chimiques transformés n.d.a.,Processed chemical products,Chemical products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.48949999,0,591388.44,1.3278856,0,0,0,1,1,1,785296,0,0,-.17119551,autres produits,Ports francs et petites îles
439,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Imports,Sel,sel,14209,1596740,livres,livres,.0088987565,1789,La Rochelle,La Rochelle,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,20,,,,,Ahmed,,marchandises en estimation,,,,,,,,,La Rochelle,Aunis,Aunis,,,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,1548,sel,2,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,1262,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Sel,No link with beaver,,,,Matières brutes non-comestibles non transformées n.d.a.,"Raw materials, inedible, except fuels","Crude materials, inedible, except combustibles",non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.48949999,0,781604.19,,0,0,0,1,1,0,14209,1,0,-.00040080771,sel,Ports francs et petites îles
440,National toutes directions partenaires manquants,1789,La Rochelle,Marseille,Marseille,Imports,Souffre,soufre,9274.75,37099,livres,livres,.25,1789,La Rochelle,La Rochelle,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,20,,,,,Ahmed,,marchandises en estimation,-3709.75,,,,,,,,La Rochelle,Aunis,Aunis,,,Marseille,France,Marseille,France,France,Not Outre-mers,929,soufre,2,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,1047,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Salpêtre et soufre,No link with beaver,,,,Matières brutes non-comestibles non transformées n.d.a.,"Raw materials, inedible, except fuels","Crude materials, inedible, except combustibles",non,Matières premières,Non-agricultural primary goods,Produits primaires,Pas réexportation,livres,1,kg,.48949999,0,18159.961,.51072526,0,0,0,1,1,1,5565,0,0,-3709.75,autres produits,Ports francs et petites îles
441,National toutes directions partenaires manquants,1789,La Rochelle,Marseille,Marseille,Imports,Suif,suif,3007.8,5013,livres,livres,.60000002,1789,La Rochelle,La Rochelle,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,20,,,,,Ahmed,,en quintal,-.80000001,,,,,,,,La Rochelle,Aunis,Aunis,,,Marseille,France,Marseille,France,France,Not Outre-mers,1787,suif,4,x,,0,Hors Canada,,0,not a medical product,1532,Suif ; pour faire du savon,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Graisses diverses,No link with beaver,,,,"Huiles, graisses et cires d'origine animale et végétale",Oils,Oils,non,Matières premières,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.48949999,0,2453.8635,1.2257407,0,0,0,1,1,1,3007,0,0,-.80011952,autres produits,Ports francs et petites îles
442,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Imports,Suif en chandeles,suif en chandelle,130.89999,187,livres,livres,.69999999,1789,La Rochelle,La Rochelle,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,20,,,,,Ahmed,,prix unitaire non visible,-.89999998,,,,,,,,La Rochelle,Aunis,Aunis,,,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,6,chandelle de suif,8,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,223,Bougie ; de suif,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Bougies, chandelles et flambeaux",No link with beaver,,,,Articles manufacturés divers n.d.a,Various manufactures,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.48949999,0,91.536499,1.4300307,0,0,0,1,1,1,130,0,0,-.89999777,autres produits,Ports francs et petites îles
443,National toutes directions partenaires manquants,1789,La Rochelle,Quatre villes hanséatiques,Quatre villes hanséatiques,Imports,Suif en chandeles,suif en chandelle,891.09998,1273,livres,livres,.69999999,1789,La Rochelle,La Rochelle,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,20,,,,,Ahmed,,marchandises en estimation,-.1,,,,,,,,La Rochelle,Aunis,Aunis,,,Villes hanséatiques,Nord,Villes hanséatiques,Villes hanséatiques,Villes hanséatiques,Not Outre-mers,6,chandelle de suif,8,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,223,Bougie ; de suif,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Bougies, chandelles et flambeaux",No link with beaver,,,,Articles manufacturés divers n.d.a,Various manufactures,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.48949999,0,623.13348,1.4300307,0,0,0,1,1,1,891,0,0,-.099984825,autres produits,Europe
444,National toutes directions partenaires manquants,1789,La Rochelle,Marseille,Marseille,Imports,Teraille,terraille,405,405,livres,livres,1,1789,La Rochelle,La Rochelle,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,20,,,,,Ahmed,,marchandises en estimation,,,,,,,,,La Rochelle,Aunis,Aunis,,,Marseille,France,Marseille,France,France,Not Outre-mers,10,terraille,6k,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,231,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Porcelaine, poterie, faïence et ouvrages de terre",No link with beaver,,,,"Articles minéraux non métalliques manufacturés, n.d.a.",Other industrial products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.48949999,0,198.2475,,0,0,0,1,1,0,405,1,0,0,autres produits,Ports francs et petites îles
445,National toutes directions partenaires manquants,1789,La Rochelle,Lorient,Lorient,Imports,Toille de coton,toile de coton,1881,684,aunes,aunes,2.75,1789,La Rochelle,La Rochelle,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,20,,,,,Ahmed,,prix unitaire non visible,0,,,,,,,,La Rochelle,Aunis,Aunis,,,Lorient,France,Lorient,France,France,Not Outre-mers,23,toile de coton,6g,x,Coton de toute espèce,0,Hors Canada,,0,not a medical product,1106,,Pas grain (0),not raw cotton,cotton goods,Not coffee,Sans lien avec la porcelaine,out,Toiles de coton,No link with beaver,tissés,milieu de gamme,milieu de gamme,Filés ou tissés de coton,Coton threads and fabrics,Coton threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Peut-être réexportation,aunes de paris,1,cm,118.84,0,81286.555,.023140358,0,0,0,1,1,0,1881,0,0,0,autres produits,Ports francs et petites îles
446,National toutes directions partenaires manquants,1789,La Rochelle,Angleterre,Angleterre,Imports,Toille de coton,toile de coton,6525.75,2373,aunes,aunes,2.75,1789,La Rochelle,La Rochelle,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,20,,,,,Ahmed,,marchandises en estimation,-.75,,,,,,,,La Rochelle,Aunis,Aunis,,,Angleterre,Angleterre,Angleterre,Angleterre,Angleterre et ses colonies,Not Outre-mers,23,toile de coton,6g,x,Coton de toute espèce,0,Hors Canada,,0,not a medical product,1106,,Pas grain (0),not raw cotton,cotton goods,Not coffee,Sans lien avec la porcelaine,out,Toiles de coton,No link with beaver,tissés,milieu de gamme,milieu de gamme,Filés ou tissés de coton,Coton threads and fabrics,Coton threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Peut-être réexportation,aunes de paris,1,cm,118.84,0,282007.31,.023140358,0,0,0,1,1,1,6525,0,0,-.75,autres produits,Grande Bretagne
447,National toutes directions partenaires manquants,1789,La Rochelle,Dunkerque,Dunkerque,Imports,Toille de fil et coton,toile de fil et coton,360,144,aunes,aunes,2.5,1789,La Rochelle,La Rochelle,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,20,,,,,Ahmed,,,0,,,,,,,,La Rochelle,Aunis,Aunis,,,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,1,toile de coton et de fil,6h,x,Coton de toute espèce,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,440,,Pas grain (0),not raw cotton,cotton goods,Not coffee,Sans lien avec la porcelaine,out,Toiles diverses,No link with beaver,tissés,bas de gamme,milieu de gamme,Autres filés ou tissés mélangés de fibres végétales dont toiles,Other vegetal threads and fabrics,Other threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,aunes de paris,1,cm,118.84,0,17112.959,.021036688,0,0,0,1,1,0,360,0,0,0,autres produits,Ports francs et petites îles
448,National toutes directions partenaires manquants,1789,La Rochelle,Angleterre,Angleterre,Imports,Toille de lin,toile de lin,225,75,aunes,aunes,3,1789,La Rochelle,La Rochelle,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,20,,,,,Ahmed,,,0,,,,,,,,La Rochelle,Aunis,Aunis,,,Angleterre,Angleterre,Angleterre,Angleterre,Angleterre et ses colonies,Not Outre-mers,30,toile de lin,6d,x,Toiles de lin et de chanvre,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,647,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Toiles de chanvre et de lin,No link with beaver,tissés,bas de gamme,milieu de gamme,"Filés ou tissés de fibre végétale non mélangée (lin, chanvre, jute, etc.)",Linen threads and fabrics,Other threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,aunes de paris,1,cm,118.84,0,8913,.025244026,0,0,0,1,1,0,225,0,0,0,autres produits,Grande Bretagne
449,National toutes directions partenaires manquants,1789,La Rochelle,Lorient,Lorient,Imports,Toille guinée,toile Guinée,9660,4830,aunes,aunes,2,1789,La Rochelle,La Rochelle,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,20,,,,,Ahmed,,,0,,,,,,,,La Rochelle,Aunis,Aunis,,,Lorient,France,Lorient,France,France,Not Outre-mers,2,guinée,6g,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,137,,Pas grain (0),not raw cotton,cotton goods,Not coffee,Sans lien avec la porcelaine,out,Toiles de coton,No link with beaver,tissés,milieu de gamme,milieu de gamme,Filés ou tissés de coton,Coton threads and fabrics,Coton threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Peut-être réexportation,aunes de paris,1,cm,118.84,0,573997.19,.016829351,0,0,0,1,1,0,9660,0,0,0,autres produits,Ports francs et petites îles
450,National toutes directions partenaires manquants,1789,La Rochelle,Lorient,Lorient,Imports,Toille bajutapaus,toile à voile,2240,1120,aunes,aunes,2,1789,La Rochelle,La Rochelle,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,20,,,,,Ahmed,,,0,,,,,,,,La Rochelle,Aunis,Aunis,,,Lorient,France,Lorient,France,France,Not Outre-mers,1,toile pour voile,7,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,801,,Pas grain (0),not raw cotton,out,Not coffee,,out,Toiles diverses,No link with beaver,,,,Machines et moyens de transport y compris sellerie,Machines and transportation,Other industrial products,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,aunes de paris,1,cm,118.84,0,133100.8,.016829351,0,0,0,1,1,0,2240,0,0,0,autres produits,Ports francs et petites îles
451,National toutes directions partenaires manquants,1789,La Rochelle,Lorient,Lorient,Imports,Toile des Indes bala ? hala ? illisible,toile des Indes bala ? hala ? illisible,1152,576,aunes,aunes,2,1789,La Rochelle,La Rochelle,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,20,,,,,Ahmed,,,0,,,,,,,,La Rochelle,Aunis,Aunis,,,Lorient,France,Lorient,France,France,Not Outre-mers,1,toile des Indes,6g,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,173,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Toiles de coton,No link with beaver,tissés,milieu de gamme,milieu de gamme,Filés ou tissés de coton,Coton threads and fabrics,Coton threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Peut-être réexportation,aunes de paris,1,cm,118.84,0,68451.836,.016829351,0,0,0,1,1,0,1152,0,0,0,autres produits,Ports francs et petites îles
452,National toutes directions partenaires manquants,1789,La Rochelle,Lorient,Lorient,Imports,Toile des Indes k...chaya illisible,toile des Indes k...chaya illisible,288,12,pièces,pièces,24,1789,La Rochelle,La Rochelle,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,20,,,,,Ahmed,,,0,,,,,,,,La Rochelle,Aunis,Aunis,,,Lorient,France,Lorient,France,France,Not Outre-mers,1,toile des Indes,6g,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,173,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Toiles de coton,No link with beaver,tissés,milieu de gamme,milieu de gamme,Filés ou tissés de coton,Coton threads and fabrics,Coton threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Peut-être réexportation,pièces,1,nombre,1,0,12,24,0,0,0,1,1,0,288,0,0,0,autres produits,Ports francs et petites îles
453,National toutes directions partenaires manquants,1789,La Rochelle,Quatre villes hanséatiques,Quatre villes hanséatiques,Imports,Toile platille,toile platille,100161.6,91056,aunes,aunes,1.1,1789,La Rochelle,La Rochelle,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,20,,,,,Ahmed,,,-.60000002,,,,,,,,La Rochelle,Aunis,Aunis,,,Villes hanséatiques,Nord,Villes hanséatiques,Villes hanséatiques,Villes hanséatiques,Not Outre-mers,112,platille,6d,x,,0,Hors Canada,,0,not a medical product,240,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Toiles de chanvre et de lin,No link with beaver,tissés,bas de gamme,milieu de gamme,"Filés ou tissés de fibre végétale non mélangée (lin, chanvre, jute, etc.)",Linen threads and fabrics,Other threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,aunes de paris,1,cm,118.84,0,10821095,.0092561431,0,0,0,1,1,1,100161,0,0,-.60217094,autres produits,Europe
454,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Imports,Ustenciles de pêche,ustensiles de pêche,340,,livres,livres,0,1789,La Rochelle,La Rochelle,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,20,,,,,Ahmed,,marchandises en estimation,,,,,,,,,La Rochelle,Aunis,Aunis,,,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,6,outils de pêche,6j,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,67,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages divers et mélangés,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.48949999,0,,0,0,0,0,1,1,0,340,0,0,,autres produits,Ports francs et petites îles
455,National toutes directions partenaires manquants,1789,La Rochelle,Marseille,Marseille,Imports,Verroterie en rassade,verroterie en rassades,8793,8793,livres,livres,1,1789,La Rochelle,La Rochelle,,,,sources/National toutes directions partenaires manquants/AN_F12_1667_La_Rochelle_Imports_1789.csv,AN F12 1667,20,,,,,Ahmed,,,0,,,,,,,,La Rochelle,Aunis,Aunis,,,Marseille,France,Marseille,France,France,Not Outre-mers,5,verroterie en rassades,6k,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,3,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,maybe venetian glass beads,Verrerie,No link with beaver,,,,"Articles minéraux non métalliques manufacturés, n.d.a.",Other industrial products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.48949999,0,4304.1733,2.042901,0,0,0,1,1,0,8793,0,0,0,autres produits,Ports francs et petites îles
