line_number,source_type,year,customs_region,partner,partner_orthographic,export_import,product,product_orthographic,value,quantity,quantity_unit,quantity_unit_orthographic,value_per_unit,yearstr,customs_region_source,customs_office,origin_source,width_in_line,value_part_of_bundle,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_un_source,absurd_observation,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks,customs_region_grouping,customs_region_province,customs_region_hinterland,origin,origin_province,partner_simplification,partner_grouping,partner_obrien,partner_sourcename,partner_wars,partner_africa,nb_occurence_BdCFR,product_simplification,product_sitc,imprimatur,product_edentreaty,surement_pas_canada,product_canada,details_provenance,peche,product_medicinales,nbr_obs,product_hamburg,product_grains,product_coton,product_ulrich,product_coffee,product_porcelaine,product_v_glass_beads,product_revolutionempire,product_beaver,product_type_textile,product_luxe_dans_type,product_luxe_dans_SITC,product_sitc_FR,product_sitc_EN,product_sitc_simplEN,obsolete,product_RE_aggregate,product_threesectors,product_threesectorsM,product_reexportations,quantity_unit_simplification,conv_orthographic_to_simplificat,quantity_unit_metric,conv_simplification_to_metric,needs_more_details,quantities_metric,unit_price_metric,best_guess_national_prodxpart,best_guess_national_partner,best_guess_national_product,best_guess_region_prodxpart,best_guess_national_region,computed_value,value_as_reported,computed_value_per_unit,computed_quantity,value_minus_unit_val_x_qty,product_viz,partner_viz
4473,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Ouvrages de coutellerie,ouvrages de coutellerie,16819,13455,livres,livres,1.2500186,1789,La Rochelle,La Rochelle,Étranger,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,Étranger,Étranger,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,103,ouvrages de coutellerie,6j,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,104,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages divers et mélangés,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.48949999,0,6586.2222,,0,0,0,1,1,0,16819,1,0,-.00021791458,traite,Afrique
4474,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Ouvrages de coutellerie,ouvrages de coutellerie,375,300,livres,livres,1.25,1789,La Rochelle,La Rochelle,Guyenne,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,Guyenne,Guyenne,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,103,ouvrages de coutellerie,6j,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,104,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages divers et mélangés,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.48949999,0,146.84999,,0,0,0,1,1,0,375,1,0,0,traite,Afrique
4475,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Ouvrages de coutellerie argenterie,ouvrages de coutellerie argenterie,150,120,livres,livres,1.25,1789,La Rochelle,La Rochelle,Étranger,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,Étranger,Étranger,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,1,ouvrages de coutellerie argenterie,9c,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,1,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Argenterie et orfèvrerie,No link with beaver,,,,Divers incertains et inconnus,Various uncertain and unknown,Other,non,Matières d'or et d'argent,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.48949999,0,58.739998,,0,0,0,1,1,0,150,1,0,0,traite,Afrique
4476,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Ouvrages en ciseaux,ouvrages en ciseaux,648,90,douzaines,douzaine,7.1999998,1789,La Rochelle,La Rochelle,Guyenne,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,Guyenne,Guyenne,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,1,ciseaux,6j,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,18,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,nombre,12,nombre,1,0,1080,,0,0,0,1,1,0,648,1,0,.000017166138,traite,Afrique
4477,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Ouvrages de gré,ouvrages de grès,480,,,unité manquante,,1789,La Rochelle,La Rochelle,Étranger,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,Pas de quantité indiquée,,,,,,,,,La Rochelle,Aunis,Aunis,Étranger,Étranger,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,1,ouvrages de grès,6k,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,1,,Pas grain (0),not raw cotton,out,Not coffee,Substitut 2 de la porcelaine,out,"Porcelaine, poterie, faïence et ouvrages de terre",No link with beaver,,,,"Articles minéraux non métalliques manufacturés, n.d.a.",Other industrial products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,480,0,0,,traite,Afrique
4478,National toutes directions partenaires manquants,1789,La Rochelle,St Domingue,Saint-Domingue,Exports,Ouvrages d'orfèvrerie,ouvrages d'orfèvrerie,560,10.375,marcs,marcs,53.975903,1789,La Rochelle,La Rochelle,Isle de France,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,Île de France,Île-de-France,Saint-Domingue,Amériques,Saint-Domingue,Colonies,Colonies françaises,Other outre-mers,5,ouvrages d'orfèvrerie,8,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,6,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Argenterie et orfèvrerie,No link with beaver,,,,Articles manufacturés divers n.d.a,Various manufactures,Other industrial products,non,Matières d'or et d'argent,Manufactures,Produits manufacturés,Pas réexportation,marcs,1,kg,.24474999,0,2.5392811,,0,0,0,1,1,0,560,1,0,.000010967255,commerce colonial,Colonies
4479,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Ouvrages de terre pipe à fumer,ouvrages de terre pipes à fumer,11688,974,grosse,grosses,12,1789,La Rochelle,La Rochelle,Étranger,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,Étranger,Étranger,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,1,pipes à fumer de terre cuite,8,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,22,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Porcelaine, poterie, faïence et ouvrages de terre",No link with beaver,,,,Articles manufacturés divers n.d.a,Various manufactures,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,grosses,144,nombre,144,0,20196864,,0,0,0,1,1,0,11688,1,0,0,traite,Afrique
4480,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Ouvrages en plomb,ouvrages en plomb,480,800,livres,livres,.60000002,1789,La Rochelle,La Rochelle,Bretagne,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,Bretagne,Bretagne,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,1,ouvrages de plomb,6j,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,41,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.48949999,0,391.59998,,0,0,0,1,1,0,480,1,0,-.000019073486,traite,Afrique
4481,National toutes directions partenaires manquants,1789,La Rochelle,St Domingue,Saint-Domingue,Exports,Papier blanc,papier blanc,606,3034,livres,livres,.19973633,1789,La Rochelle,La Rochelle,Étranger,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,1396,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,Étranger,Étranger,Saint-Domingue,Amériques,Saint-Domingue,Colonies,Colonies françaises,Other outre-mers,573,papier blanc,6c,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,1095,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Papier,No link with beaver,,,,Papier,Paper products,"Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.48949999,0,1485.1429,,0,0,0,1,1,0,606,1,0,-.00001591444,commerce colonial,Colonies
4482,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Papier blanc,papier blanc,790,3958,livres,livres,.19959575,1789,La Rochelle,La Rochelle,Étranger,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,1396,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,Étranger,Étranger,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,573,papier blanc,6c,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,1095,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Papier,No link with beaver,,,,Papier,Paper products,"Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.48949999,0,1937.4409,,0,0,0,1,1,0,790,1,0,.000023961067,traite,Afrique
4483,National toutes directions partenaires manquants,1789,La Rochelle,St Domingue,Saint-Domingue,Exports,Pierres à bâtir,pierres à bâtir,4280,4280,nombre,nombre,1,1789,La Rochelle,La Rochelle,Sardaigne,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,Sardaigne,Étranger,Saint-Domingue,Amériques,Saint-Domingue,Colonies,Colonies françaises,Other outre-mers,17,pierres à bâtir,6k,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,166,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Matières premières diverses,No link with beaver,,,,"Articles minéraux non métalliques manufacturés, n.d.a.",Other industrial products,Other industrial products,non,Matières premières,Non-agricultural primary goods,Produits primaires,Peut-être réexportation,nombre,1,nombre,1,0,4280,,0,0,0,1,1,0,4280,1,0,0,commerce colonial,Colonies
4484,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Poisson salé slocfich,poisson salé stockfish,212,856,livres,livres,.24766356,1789,La Rochelle,La Rochelle,Étranger,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,Dernier chiffre illisible,,,,,,,,,La Rochelle,Aunis,Aunis,Étranger,Étranger,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,1,stockfisch salé,0a,,,1,Autres pêches,,1,not a medical product,4,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Pêche et fruits de mer,No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.48949999,0,419.01199,,0,0,0,1,1,0,212,1,0,-5.2452087e-06,traite,Afrique
4485,National toutes directions partenaires manquants,1789,La Rochelle,St Domingue,Saint-Domingue,Exports,Plomb,plomb,1619,4979,livres,livres,.32516569,1789,La Rochelle,La Rochelle,Étranger,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,Dernier chiffre illisible,,,,,,,,,La Rochelle,Aunis,Aunis,Étranger,Étranger,Saint-Domingue,Amériques,Saint-Domingue,Colonies,Colonies françaises,Other outre-mers,331,plomb,6j,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,349,Plomb,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Plomb,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Métaux,Non-agricultural primary goods,Produits primaires,Pas réexportation,livres,1,kg,.48949999,0,2437.2205,,0,0,0,1,1,0,1619,1,0,.000034511089,commerce colonial,Colonies
4486,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Plomb,plomb,52593,161824,livres,livres,.32500124,1789,La Rochelle,La Rochelle,Étranger,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,Étranger,Étranger,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,331,plomb,6j,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,349,Plomb,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Plomb,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Métaux,Non-agricultural primary goods,Produits primaires,Pas réexportation,livres,1,kg,.48949999,0,79212.844,,0,0,0,1,1,0,52593,1,0,-.00062561035,traite,Afrique
4487,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Poudre à tirer,poudre à tirer,7835,42820,livres,livres,.18297525,1789,La Rochelle,La Rochelle,,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,Dernier chiffre illisible,,,,,,,,,La Rochelle,Aunis,Aunis,,,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,120,poudre à tirer,5,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,167,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Armes, munitions, poudre et pierres à fusil",No link with beaver,,,,Produits chimiques transformés n.d.a.,Processed chemical products,Chemical products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.48949999,0,20960.389,,0,0,0,1,1,0,7835,1,0,-.000098049641,traite,Afrique
4488,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Quincaillerie de cuivre,quincaillerie de cuivre,150,101,livres,livres,1.4851485,1789,La Rochelle,La Rochelle,Étranger,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,Étranger,Étranger,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,25,quincaillerie de cuivre,6j,x,Hardware,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,368,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Quincaillerie,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.48949999,0,49.439499,,0,0,0,1,1,0,150,1,0,-3.4570694e-06,traite,Afrique
4489,National toutes directions partenaires manquants,1789,La Rochelle,St Domingue,Saint-Domingue,Exports,Quincaillerie de fer,quincaillerie de fer,483,,,unité manquante,,1789,La Rochelle,La Rochelle,Étranger,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,Pas de quantité indiquée,,,,,,,,,La Rochelle,Aunis,Aunis,Étranger,Étranger,Saint-Domingue,Amériques,Saint-Domingue,Colonies,Colonies françaises,Other outre-mers,95,quincaillerie de fer,6j,x,Hardware,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,828,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Quincaillerie,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,483,0,0,,commerce colonial,Colonies
4490,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Quincaillerie de fer,quincaillerie de fer,1104,,,unité manquante,,1789,La Rochelle,La Rochelle,Étranger,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,Pas de quantité indiquée,,,,,,,,,La Rochelle,Aunis,Aunis,Étranger,Étranger,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,95,quincaillerie de fer,6j,x,Hardware,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,828,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Quincaillerie,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,1104,0,0,,traite,Afrique
4491,National toutes directions partenaires manquants,1789,La Rochelle,Sénégal,Sénégal,Exports,Quincaillerie de clous de fer,quincaillerie de clous de fer,7424,14848,livres,livres,.5,1789,La Rochelle,La Rochelle,Flandres,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,Flandres,Flandre,Sénégal,Afrique,Sénégal,Outre-mers,Colonies françaises,Africa,3,clous de fer,6j,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,1323,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Quincaillerie,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.48949999,0,7268.0957,,0,0,0,1,1,0,7424,1,0,0,traite,Afrique
4492,National toutes directions partenaires manquants,1789,La Rochelle,St Domingue,Saint-Domingue,Exports,Quincaillerie de clous de fer,quincaillerie de clous de fer,1485,2971,livres,livres,.49983171,1789,La Rochelle,La Rochelle,Normandie,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14 (tableau 23),60,,,,,Cyril Mouton,,,,,,,,,,,La Rochelle,Aunis,Aunis,Normandie,Normandie,Saint-Domingue,Amériques,Saint-Domingue,Colonies,Colonies françaises,Other outre-mers,3,clous de fer,6j,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,1323,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Quincaillerie,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.48949999,0,1454.3044,,0,0,0,1,1,0,1485,1,0,6.2584877e-07,commerce colonial,Colonies
